step,vehicle_count,speed,co2_emission,congestion
217,59,9.625930484721128,4377.446394792674,0
218,59,9.980768215874306,3735.8504685061703,0
219,60,10.117215910317618,3800.1277396956375,0
220,59,10.391598877358105,3400.267731604029,0
221,59,10.40031358164568,3325.3304413977858,0
222,60,9.86104400778798,2897.098329584379,0
223,60,9.861713486100028,3026.8368435318243,0
224,60,9.958352786121047,3039.832924721515,0
225,59,9.91568527119081,3136.8687548640028,0
226,59,10.031203942238985,3109.485158819337,0
227,60,9.725435939577242,2481.57562882679,0
228,61,9.706841364926612,3317.67094625467,0
229,61,9.812305264796453,3172.145416299607,0
230,61,10.03309223714127,3477.242201389152,0
231,62,9.981630530794638,3543.6629303795153,0
232,62,10.17837266250887,3794.9579296234947,0
233,62,10.311820264724993,3790.707951105786,0
234,62,10.48052356166704,3487.75491828515,0
235,63,10.537948464379948,3139.156740381703,0
236,63,10.556355872162836,2887.086833949933,0
237,64,10.280053059586612,3023.9931658308724,0
238,64,10.298968002145495,3446.015779851171,0
239,64,10.271936682956289,3122.970836690485,0
240,65,10.27155866094122,3342.2367803768843,0
241,65,10.321072862739129,3295.4263212642304,0
242,65,10.287158202346522,3047.8090001409246,0
243,66,9.874547029901699,2749.4433843879888,0
244,66,9.636919524397502,2770.355571212985,0
245,66,9.489774790579304,3050.154702000072,0
246,66,9.379508318441724,3146.213610388962,0
247,66,9.347502995207805,2791.4278846073616,0
248,66,9.291137965464701,2469.993820981832,0
249,66,8.791206994520083,2409.046479017507,0
250,66,8.540290869433209,2295.544783003758,0
251,65,8.266204404732923,2617.241017276354,0
252,66,8.121493848560236,2691.1442813994204,0
253,66,8.215468535139284,2697.990436869774,0
254,65,7.967726882252282,2209.056268939352,0
255,66,7.401041726799784,2006.1394742773878,0
256,66,7.279311154803437,2411.9821325440917,0
257,66,7.183894111168634,2296.91615173781,0
258,67,7.00191142976141,2254.411437579542,0
259,67,7.019033271110664,2653.312235923559,0
260,67,7.0626986515706776,2382.108168796843,0
261,68,7.250957884706631,2913.450320743,0
262,68,7.443531255940116,3050.975010135021,0
263,68,7.717475129255156,3221.6320861650875,0
264,69,7.668816525002697,2683.0046319962003,0
265,69,7.61397691950759,2601.545124820236,0
266,68,7.471255941589867,2492.407698001889,0
267,69,7.245084448199405,2263.5813958700787,0
268,69,7.197275123207767,2672.7858224383576,0
269,69,7.277260071332789,2459.0234796040745,0
270,70,7.363173469413813,2525.742544917816,0
271,70,7.578768685017581,2725.9251033598784,0
272,70,7.647197326889688,2701.4406629507716,0
273,71,7.578682745023345,2946.6691918195006,0
274,69,7.861465963258588,3090.3534986582,0
275,69,8.197851844360494,3608.396025741959,0
276,70,8.367730680789363,3605.4303171136603,0
277,68,8.473331976847463,3526.037990605212,0
278,68,9.033132452358974,4035.563430991919,0
279,69,9.631772212078399,4667.898305995162,0
280,69,9.95233987349052,4265.6302885021605,0
281,69,10.011584324313285,3740.701408460889,0
282,70,9.617673299675085,3238.118904880342,0
283,70,9.387751140180455,2876.0835381256143,0
284,70,9.110767717685263,2698.416391359539,0
285,70,8.564666812731268,2354.40117740005,0
286,70,8.350920076856646,2652.7631458799833,0
287,69,8.127616543760713,2552.490254805405,0
288,71,8.109038628706633,2847.7966963492986,0
289,70,8.315477319465025,3110.9312716708496,0
290,70,8.328519387141009,2767.1110665370934,0
291,70,8.375152713806191,3074.015172203645,0
292,70,8.51528028828476,3267.321391168802,0
293,70,8.737742825188946,3498.72194455447,0
294,71,8.560536754077935,2802.4466175543503,0
295,71,8.381528929050873,2680.469623856539,0
296,71,8.117055110557317,2403.939151459866,0
297,71,8.07114614806943,2726.750018624522,0
298,71,8.020586477969994,2420.8385297641516,0
299,71,7.806510960163412,2389.037033441316,0
300,72,7.582862109853104,2325.396248643351,0
301,72,7.680940272608091,2624.4728329003547,0
302,72,7.704621246047832,2582.3614262692886,0
303,73,7.468948403386286,3027.9163392380215,0
304,73,7.871665689651284,2873.8009054427775,0
305,73,8.100948971479264,2748.8340956006805,0
306,73,8.331050957138252,3206.8920315873947,0
307,73,8.721062274588784,3323.225448595231,0
308,73,8.977650008345398,3351.6089815918526,0
309,74,8.965560920646416,3220.9434657030447,0
310,73,9.164663132408862,3539.946291206326,0
311,73,9.194619289217055,3042.0468329446894,0
312,74,8.900479156934967,2632.8100172089976,0
313,74,8.873885190920335,2862.856476696712,0
314,74,8.926162919702971,2885.6812373741113,0
315,75,8.979361332667082,2937.7388809218623,0
316,75,9.25190977125427,3255.7756597486205,0
317,75,9.673422145406287,3307.852959860128,0
318,76,9.705175338268718,3310.0676525083754,0
319,74,9.397354732542254,2526.8706388447363,0
320,72,9.324058816622461,2965.2811343733306,0
321,73,9.09218711774983,2922.8049060052226,0
322,73,9.338213774768892,3450.682964333937,0
323,73,9.545892951080015,3665.922138438466,0
324,74,9.363954486949687,3256.885840911247,0
325,74,9.415338120193956,3677.8127500239816,0
326,73,9.433381563127975,3242.8249283949876,0
327,74,9.521447667065896,3291.986587735538,0
328,74,9.470705189815273,3074.542966927833,0
329,73,9.26332595639405,3272.426260936648,0
330,74,9.13884240174491,3675.540240696724,0
331,74,9.11251353983958,3484.391062189663,0
332,74,8.954545894682923,2692.4504612782607,0
333,75,8.956266464557254,3146.346164277793,0
334,75,9.101877947481565,2870.1497308280054,0
335,74,9.197621813359294,2997.285491357392,0
336,72,8.695877419347545,2770.914842856056,0
337,72,8.655165796160027,2814.7419471556186,0
338,72,8.587544702673268,2739.5716806714554,0
339,73,8.406407535605931,2462.3069197614013,0
340,71,8.454048449582185,2823.2346918561825,0
341,71,8.457780370288214,3088.9133193057633,0
342,72,8.614091597280455,3259.6479492830717,0
343,72,8.83195911318963,3272.584061506577,0
344,72,9.033793085788455,3332.414256595463,0
345,73,8.888655310049248,2694.0560373920853,0
346,72,8.571242312170064,2881.3261746795,0
347,72,8.55830207066377,2949.3693412281973,0
348,73,8.371642551915885,2492.0303479746763,0
349,73,8.669766951452434,2960.0203389214007,0
350,73,8.726356039032801,2696.1273837917092,0
351,74,8.616367602721413,2723.690578930221,0
352,74,8.577453634365412,2603.6365085032403,0
353,74,8.423291636724425,2170.541016368733,0
354,75,7.994201093309721,2286.4251987425873,0
355,75,7.4808446171834415,1754.5754156345458,0
356,75,7.292936085952324,2041.848894233044,0
357,76,7.311292734244607,2386.4173184318847,0
358,76,7.3324577876060655,2395.655058417425,0
359,76,7.29148782887824,2127.3526438605327,0
360,76,7.275429501919672,2284.757962116827,0
361,76,7.369020414211268,2373.2984259309533,0
362,76,7.499208703587952,2380.374935275316,0
363,76,7.6533000238872,2958.9579723909546,0
364,75,7.803477962149405,2974.0097658640057,0
365,74,7.904987506875445,2975.7220469560434,0
366,74,8.01146658089715,2788.8239838488385,0
367,73,8.035314961068389,2889.6215582569616,0
368,73,7.776220684083829,2689.5825772284484,0
369,73,7.475786750680591,2911.3593371239976,0
370,73,7.3665070815270814,2999.959754927552,0
371,73,7.158592752607071,2434.6032908077127,0
372,74,7.071484483142033,2979.206656928303,0
373,74,7.05651299202727,2353.0281810530237,0
374,74,7.093781396860581,2873.4463529124505,0
375,75,7.078382832711273,2822.1295682368336,0
376,74,7.210800039137096,3311.128701523108,0
377,73,7.194625927908813,2688.5915590734694,0
378,74,7.169651113824921,2564.695301514923,0
379,72,7.161761498472667,2933.9333599509523,0
380,72,7.235528170426875,2549.9402754165103,0
381,73,7.0103824841693125,2678.9027117620626,0
382,73,7.144007339146971,2970.501686052387,0
383,73,7.2036014487085405,2744.821716397477,0
384,74,7.2269624997872794,2982.771190984292,0
385,74,7.37802522543372,2790.370027476281,0
386,74,7.463428758922998,2764.8840004278168,0
387,74,7.553299213729047,2938.9441137797407,0
388,74,7.80164096661984,3171.379823336342,0
389,73,7.864472528534416,3127.1126130500197,0
390,74,8.241542878415666,3522.7815624711116,0
391,73,8.6320274103889,3584.8057375350963,0
392,73,8.751354106722253,3031.8540042288755,0
393,74,8.685206581036505,2826.537313845769,0
394,73,8.635372028219015,2674.264312678933,0
395,73,8.716628891784756,2675.9139406001605,0
396,74,8.722037352439001,3028.917479608339,0
397,73,8.887658297612795,3319.682765164837,0
398,72,8.98622078356092,3244.1777936874246,0
399,73,9.052267380044682,3567.411971700077,0
400,72,8.88068300588602,2890.651438922081,0
401,71,8.660774117448605,2638.523839138324,0
402,72,8.551625252498937,2840.376083473046,0
403,72,8.685058893549051,2925.0612993468394,0
404,72,8.645314366792938,2722.333702569813,0
405,73,8.639196803168215,3152.3978912043244,0
406,71,8.805861630111474,3169.722022597481,0
407,71,8.847759063510582,3086.6237176695954,0
408,72,9.143045335914326,3891.0352137974364,0
409,72,9.65623091868234,4340.306468838496,0
410,72,10.242549325556702,4198.468668328085,0
411,73,10.658796358969722,4414.52731120303,0
412,73,10.895713685914183,3953.472766723305,0
413,73,11.057145999916537,3445.1077603490016,0
414,74,11.268854368871866,3929.795439045431,0
415,73,11.449678385226184,3186.292836998681,0
416,73,11.496668407666307,3295.2918366264907,0
417,74,11.372761733815672,3003.013774761482,0
418,74,11.164152825808834,3008.5481411923156,0
419,73,11.067909758806186,3335.2450838458385,0
420,73,10.583692211958095,3423.90240961565,0
421,71,10.37896262151499,3623.2441743766203,0
422,70,10.091530494096375,3288.2328570609297,0
423,70,9.590113214056478,2923.1532392748068,0
424,70,9.504844212576089,3323.220722272537,0
425,70,9.23961295693109,2924.029075215045,0
426,71,8.84585441266433,2881.4126313213155,0
427,71,8.802067695609738,2943.966675880977,0
428,71,8.745635516567237,2957.362021692734,0
429,72,8.67059744966153,3225.9305058786285,0
430,72,8.829035548440801,3328.394225558291,0
431,71,9.05276151115073,3950.908690305239,0
432,72,9.068602328736697,3674.869411209346,0
433,71,9.046831678609145,3186.34442141054,0
434,71,9.13177475519239,3504.559988441839,0
435,71,9.4329299648936,3850.221302375936,0
436,71,9.696772605136053,3575.0934913843835,0
437,71,9.837040195294879,3759.8524042182235,0
438,72,9.487524422467743,3482.8831167624776,0
439,70,9.355422815341104,2818.59965833556,0
440,70,9.307137546163554,2744.9980734035857,0
441,71,9.016043812162392,2935.575758209824,0
442,71,8.910178753297696,2941.339661580427,0
443,70,8.52001347340278,2492.086669175607,0
444,71,8.23427095458721,2543.4845204955964,0
445,70,8.046672802657381,2712.1926496139454,0
446,70,7.875342436156453,2593.775585890745,0
447,71,7.7654780849981355,2711.65477429093,0
448,71,7.95309811998832,2990.241347571025,0
449,70,8.116393868356594,2974.256600858838,0
450,71,8.522611544047297,3621.2431923496238,0
451,71,8.891995507479155,3576.5297003229634,0
452,71,8.979195706704601,3254.8532986104233,0
453,72,8.562534838170443,2478.031953883732,0
454,72,8.419383604425597,2922.4128318468593,0
455,72,8.20121607450455,2561.3515756045763,0
456,73,8.27440029549006,3383.193581264299,0
457,73,8.453371465308042,3038.1069533101936,0
458,73,8.684055264234436,3408.8982309147714,0
459,72,8.513313804792245,3028.9188586519604,0
460,71,8.565100574036205,3001.059242744136,0
461,71,8.330383459353342,2662.780822192202,0
462,71,7.91189505666837,2785.3837291104396,0
463,71,7.726752285203902,2637.261111277129,0
464,71,7.802274027572763,3120.792275917671,0
465,72,7.693171693000142,2935.9364581274326,0
466,72,7.684422002786675,2973.141902420794,0
467,72,7.787928353193627,3168.256054587076,0
468,73,7.671061855720464,2707.948954168317,0
469,73,7.502326902394793,2518.635054200599,0
470,73,7.316972538280079,2258.2909893898104,0
471,74,7.159554292729538,2358.480776222563,0
472,74,7.418994762109519,3065.388327440059,0
473,73,7.608830886669776,2942.496073023416,0
474,74,7.675448505329474,2647.601772228637,0
475,73,7.777340426282033,2707.5793942006308,0
476,73,8.037116843871118,2816.3881348957607,0
477,74,8.05810647706697,2763.4434662805465,0
478,74,8.294332259791362,2833.142527234331,0
479,73,8.57533342847198,2999.881794690971,0
480,74,8.676952802801095,3065.469333628426,0
481,74,8.634092016567193,2645.916382071066,0
482,73,8.960523859540045,3379.81392546028,0
483,73,9.041367312596716,3254.6425248387814,0
484,73,9.346964685462568,3358.8530030044935,0
485,73,9.490719697022788,3054.7563628546054,0
486,74,9.508869950934375,2936.9173625401563,0
487,74,9.511199591093355,3208.145376476162,0
488,74,9.486238151040496,2648.5845889842903,0
489,75,9.686186056894487,3407.137487957077,0
490,75,9.817802625577118,3273.9257605052426,0
491,75,9.971398587501898,3590.446643818486,0
492,76,10.397269932205404,4376.23225148689,0
493,74,10.697390860416995,4221.7464864988,0
494,72,10.965258599413406,4474.609458781768,0
495,72,11.072424011712355,4075.77478589502,0
496,72,11.109078622104988,3573.6512439220564,0
497,71,10.985139358387425,3135.5006837324677,0
498,71,11.033256778119123,3638.504600411314,0
499,71,10.948054139619087,2979.112084650547,0
500,71,10.949931609347006,3358.7000918777417,0
501,72,10.975218621148851,3702.168626270705,0
502,72,10.878170916569458,3149.980113017317,0
503,72,11.213839458143259,3591.0299001024923,0
504,73,11.43448228923265,3668.4815784633297,0
505,72,11.888986146549488,4203.073404384776,0
506,72,11.997654747874689,3439.480048966101,0
507,73,11.681595298448721,3027.137058427053,0
508,73,11.62198777809518,3467.6403301870755,0
509,73,11.45442388801955,3225.278476974272,0
510,74,11.453073411373714,3531.144559205198,0
511,74,11.404560194777838,3520.0882807471557,0
512,74,11.356683034300323,3218.8325891958852,0
513,75,11.181389782223206,3280.679419524269,0
514,75,11.138561723856476,3517.7632260266846,0
515,75,10.939169894954032,3441.504668315618,0
516,76,10.520419779629202,3331.385587999626,0
517,75,10.26192574886747,3269.1458109591213,0
518,74,9.82943163858079,2758.348028048366,0
519,75,9.550341437681055,3172.487001221586,0
520,75,9.35886526305657,2640.0627201025864,0
521,75,9.175599062803762,2925.486273924214,0
522,76,8.772722614622529,2330.471319411398,0
523,76,8.351508609152992,2000.2768273571162,0
524,75,7.861239478662728,2001.9931795600064,0
525,76,7.6236036794393485,2179.209403475085,0
526,76,7.656546415725719,2588.8703278978705,0
527,76,7.777806784660627,2473.639492487144,0
528,77,7.803027297173106,2571.6009316388954,0
529,76,7.707618750021577,2494.119320668395,0
530,76,7.676525288650997,2788.53436930701,0
531,76,7.5105495808195215,2525.5179446402144,0
532,76,7.562062395742356,2793.013937952185,0
533,76,7.563054359095804,2187.3179598091488,0
534,77,7.5991022205504395,2739.3839223933874,0
535,75,7.767272006558378,3008.2628144135565,0
536,75,8.05344761603961,2818.1508582043216,0
537,76,8.11283934045425,2843.401055909762,0
538,76,8.040716703979205,2292.3223761398717,0
539,75,7.71331223946348,2241.1920329121817,0
540,76,7.758615280443651,2537.554023602964,0
541,75,7.822862918655701,2475.403091959717,0
542,75,8.267866907481597,2835.9455434210595,0
543,76,8.423711190076457,2631.2112148813226,0
544,76,8.610524004251745,2555.489817977315,0
545,76,8.803637452918045,2919.11372666435,0
546,76,8.781130196103627,3348.6659641547753,0
547,75,8.673333130413248,2979.91369370194,0
548,75,8.781720215768821,3197.6978426696764,0
549,76,8.959827935678486,3577.208118607124,0
550,75,9.09854578820013,3456.9053377278947,0
551,75,9.434681898299694,4011.0191361657726,0
552,76,9.45855624134886,3754.4638158817947,0
553,75,9.335621290642877,3501.892321315606,0
554,73,9.42881571964895,3770.4435234784105,0
555,74,9.335713887223966,3127.848471652587,0
556,73,9.398021715904072,2948.240928593766,0
557,72,8.986347551005473,3062.254466474869,0
558,73,8.478695219624576,2705.6197662335426,0
559,72,8.097345225313745,2569.2970164498815,0
560,72,8.000071497536965,2855.166918024455,0
561,73,7.919324508973167,3304.5757131001924,0
562,73,8.168321175523602,2934.329313748479,0
563,73,8.570093357145335,3473.6196736805773,0
564,73,8.534983708399691,2827.112921862917,0
565,72,8.26380130347884,2683.0910256928855,0
566,72,8.169407896059406,2665.914018541854,0
567,71,7.956238116681135,3197.6949373047287,0
568,70,8.159442412199596,3047.629882869759,0
569,69,8.503968427387688,3635.149271181212,0
570,69,8.574092988380624,3426.6376659627294,0
571,69,8.908702174131605,3595.181900936258,0
572,69,9.016158574152309,3104.6573183908654,0
573,70,8.823421183653126,2931.8189241563027,0
574,70,9.299939170533973,3565.600657092137,0
575,69,9.40822156313969,3151.0394919914743,0
576,70,9.426261420036033,3430.677713832749,0
577,69,9.53109936595999,3391.68844822855,0
578,69,9.909523589505705,3918.2155775941496,0
579,70,10.173311682732125,4009.1349475752463,0
580,69,10.548447345374313,4082.987623708347,0
581,69,10.850358759952504,3827.575456536232,0
582,70,10.821194807930182,3544.073887685138,0
583,70,11.006050729122311,3561.680528752902,0
584,70,10.99662430500732,3346.730267793605,0
585,71,10.781203432350209,2906.047724674294,0
586,71,10.529225864612409,2621.4621436872067,0
587,70,10.030562698736722,2676.159961630934,0
588,71,9.539708006489922,2369.6308516252443,0
589,71,9.381612448894467,2840.696940683797,0
590,71,9.507120357817827,2971.7702749027644,0
591,72,9.653640429350032,2914.4235240096355,0
592,72,10.023748572687348,3581.8133457658864,0
593,72,10.332125209832713,3524.933809538264,0
594,73,10.43898932881132,3385.2043495376734,0
595,72,10.758732557666038,3362.3921306677285,0
596,71,11.078597935333633,3614.205862148408,0
597,72,11.086576579363422,3158.3550241733756,0
598,72,11.226453478404725,3396.5334685599364,0
599,71,11.23401794884072,3475.0239965250903,0
600,70,10.666089586460402,3031.613997905828,0
601,70,10.65139497487215,3242.4426560816855,0
602,70,10.578897166133714,3087.6211648062576,0
603,71,10.283268036207831,3021.5754087495643,0
604,70,9.826270794681445,3013.691676009353,0
605,70,9.131148262207253,2071.559903019114,0
606,71,8.431791498551556,2212.5972047040727,0
607,71,8.191665879238284,2779.526289161991,0
608,70,8.353935826728465,2865.1910591611318,0
609,71,8.160955609320933,2843.415092569968,0
610,71,7.803616739674759,2640.8896104412142,0
611,70,7.803843118774478,3162.7345030630754,0
612,71,7.722282131118464,3061.9058361833568,0
613,71,7.6392513344013935,2665.999907012625,0
614,71,7.752430710483124,2844.369502320643,0
615,72,7.882370501553875,3111.6325454414095,0
616,72,7.997433487976859,2832.957482215912,0
617,71,8.135921781524186,2999.8484127363968,0
618,72,7.880290151695427,2477.487261439191,0
619,72,7.836312945360951,2489.696479549013,0
620,71,7.87799729250385,2446.7362904354522,0
621,72,7.435686819834122,2089.03293972976,0
622,72,7.270773068303082,2307.6297982257875,0
623,72,7.260276345528611,2320.9378411723437,0
624,73,7.087311655098527,2267.5629254445084,0
625,73,7.024830085074084,2378.5464875256753,0
626,71,6.555236082110789,2202.652583448568,0
627,72,6.2472913101579515,2514.734552944158,0
628,70,6.085537185360069,2328.6823641573146,0
629,69,5.83693612208396,2257.366254996801,0
630,70,5.851354845737801,2499.0131862365893,0
631,70,5.9732241522084495,2598.3736215186486,0
632,70,6.08504698438661,2795.935424906499,0
633,71,6.429227368744042,3057.9250202754315,0
634,71,6.784571466662986,3036.3672431450977,0
635,71,6.886028809526985,2832.4766645529116,0
636,72,6.853339002621766,2667.0911208698503,0
637,72,7.00047563154624,2984.103534752731,0
638,72,7.41532364699407,3362.2806079295756,0
639,73,7.847144048279299,3671.8178460147706,0
640,70,7.751091922200848,2682.395654539704,0
641,69,7.680357384497869,2974.4936133852348,0
642,70,7.356525637084121,2768.2825342121696,0
643,70,7.222776237609176,2697.9282258895687,0
644,69,7.1370941472666845,2247.929525284437,0
645,70,6.928360638887177,2308.4145451378413,0
646,70,6.690916905304528,2267.4633601011033,0
647,70,6.636731478340948,2266.328384761599,0
648,71,6.360657387032044,2338.04789053937,0
649,71,6.128348582808229,2147.9125720364455,0
650,71,6.3211033807518735,2629.4081967207394,0
651,72,6.275260058486946,2406.2170096002096,0
652,72,6.557862369494583,2481.744894837908,0
653,72,6.713248577391093,2847.573950399339,0
654,73,6.637632332744818,2557.4504470386955,0
655,73,6.580674927550136,2563.7414132807517,0
656,73,6.751506944421953,2544.401292116995,0
657,74,6.525338152915682,2194.7314729451277,0
658,74,6.500154629929639,2743.648403208149,0
659,74,6.652154623414273,2553.8911249254425,0
660,75,6.828698611755342,2781.502099336304,0
661,73,7.082974094058727,3179.0296375582607,0
662,72,7.48796076760209,3372.431513074935,0
663,73,7.899853545599363,3792.210610069925,0
664,73,8.271501583987149,3404.7437497459964,0
665,73,8.45823551685672,3147.106921544201,0
666,74,8.613015802303716,3380.7856770438443,0
667,74,9.14263174890669,3667.8180344213915,0
668,74,9.423980385536018,3554.2562405305907,0
669,75,9.791324829044811,3756.628991395381,0
670,75,9.974777973242531,3484.5338665935365,0
671,75,9.867873753323234,2887.807123618097,0
672,76,9.67262001373279,3128.045390134871,0
673,76,9.654198618791915,2964.8647753874056,0
674,76,9.573261919888669,2895.0761899875865,0
675,77,9.708924392483949,3720.5463145182493,0
676,77,9.961089976713932,3490.4388165496034,0
677,77,10.178817433749298,3583.0302510130955,0
678,78,10.186525562069283,3401.8202419062973,0
679,78,10.24091939819539,3457.5087428707848,0
680,77,10.25047081591392,3205.174671251995,0
681,78,10.117017745465642,3300.0438278734523,0
682,78,10.397439836210207,3901.3142408761114,0
683,78,10.302304508703614,3135.9976879448755,0
684,79,10.1664925706309,3067.3714302948106,0
685,79,9.999791194826626,2736.841674411276,0
686,79,10.117098339465056,3362.8194101093045,0
687,80,10.057413420090526,3204.4142871607914,0
688,80,10.095139490446329,3311.128161642674,0
689,80,10.120779268922764,3084.591483510253,0
690,79,10.066559581801782,3645.410714323901,0
691,77,10.429763805927529,4075.863087522204,0
692,76,10.589162421421424,4152.126250529839,0
693,77,10.416582572656537,3636.856354574779,0
694,77,10.431445294789413,3654.334596561954,0
695,76,10.338869094205743,3523.7717768978487,0
696,77,10.125072336604136,3438.630352797896,0
697,77,9.783565152326844,3296.657918489628,0
698,77,9.438533896694109,3345.061572715171,0
699,78,8.979801467954248,2890.0332355547935,0
700,78,8.759170956581672,3124.9032754791497,0
701,77,8.819542325503773,3050.3048829005975,0
702,78,8.660796715489276,3182.0577619253677,0
703,78,8.552739338189303,3117.290891847984,0
704,78,8.336486614560307,2872.535688483826,0
705,79,7.760201773036835,2219.611837095778,0
706,79,7.824275387849535,2762.035199348818,0
707,79,7.701715341341031,2614.4145329694566,0
708,80,7.303001498947083,2368.446877430989,0
709,80,7.197598541096281,2515.751524291093,0
710,79,6.914791325362176,2330.4796906658476,0
711,80,7.042302723048389,2990.4109159688146,0
712,80,7.4020365862480215,3038.025308046106,0
713,79,7.47685545984013,2763.789723520202,0
714,77,7.505106241749759,2317.850497411877,0
715,77,7.548234942388912,2653.398955325221,0
716,76,7.46003259304851,2417.0955700802638,0
717,76,7.366229666069929,2725.0506739423404,0
718,76,7.246972808244441,2241.65105218666,0
719,76,7.188138311406913,2447.8767290143314,0
720,77,7.08550477054788,2302.209371956297,0
721,77,7.388650982313161,2542.891698055284,0
722,77,7.5643819607256875,2740.9229043446135,0
723,78,7.746122930867719,2822.798133710636,0
724,78,8.005617243949152,2909.5481877302173,0
725,78,8.31877200971668,3314.8002597121094,0
726,79,8.64032343988171,3609.026222890024,0
727,79,8.89377781341387,3348.787588098695,0
728,78,9.194324265537098,3224.2459598521245,0
729,79,9.327852548661259,3550.3204056274585,0
730,79,9.534325303026934,3310.2797772564772,0
731,79,9.895726228675384,3794.520758192775,0
732,80,9.639383360881089,3612.9931556741094,0
733,79,9.358812088099622,3088.6427559761983,0
734,79,8.961196895657634,2968.710520987916,0
735,80,8.58570161906143,2878.8592204438974,0
736,80,8.372544508940768,2564.8386668226694,0
737,80,8.168407538055472,2654.1097411512687,0
738,80,8.08977479877647,3288.96697028482,0
739,80,8.308121794972292,3104.0038979274905,0
740,80,8.30984920984018,2900.528786576143,0
741,81,8.151527978161974,2592.3690771521733,0
742,80,8.10404747322136,2996.9774309832806,0
743,78,7.855558919686605,2874.9100561490873,0
744,78,7.531355398954791,2895.613502825535,0
745,78,7.283667165373754,2658.9460077363688,0
746,78,7.249208813675415,2541.0623809926974,0
747,79,7.100019405409997,2594.369039963809,0
748,79,7.10222250051749,2828.3476367254,0
749,79,7.206880633988594,2745.1309431957984,0
750,79,7.2599419811776595,2619.3490697055845,0
751,79,7.563334442492895,2842.4431314941753,0
752,79,7.8838735184572775,2653.09519358953,0
753,79,8.14646976411563,2984.2590895599587,0
754,79,8.277116953769355,3172.1298827937408,0
755,79,8.487706168259855,3107.8219539182232,0
756,80,8.452042914578234,2783.9840324116803,0
757,80,8.751330220445618,3535.823001080964,0
758,80,9.070604878808924,3654.1758472323954,0
759,80,9.242960323826214,3747.1516779749873,0
760,80,9.572316988281552,3853.016500425502,0
761,80,9.73326136499205,3488.7004967795947,0
762,81,9.577554410006238,3118.0217963120976,0
763,80,9.683926924083723,3378.8623492999586,0
764,80,9.862459612465,3236.2199724349093,0
765,79,9.986262437773739,3346.8034597303845,0
766,78,10.367783166706598,3539.8271640415655,0
767,78,10.548163789692872,2819.9402738774834,0
768,78,10.31064973368028,3032.458591628506,0
769,78,10.207779372178383,2780.626461946809,0
770,78,10.266082434205872,2782.5997114534357,0
771,79,10.502570833322618,3621.4110334420393,0
772,79,10.704894946748974,3476.341250567246,0
773,79,10.82036101342815,3470.299863102203,0
774,80,10.858441910043016,3474.411153399074,0
775,80,11.128938558880789,3500.09805492507,0
776,80,11.356121248748547,3729.3896572485114,0
777,80,11.1597397571518,3595.043971846998,0
778,79,11.106776179784395,3332.224740421961,0
779,79,10.995976808965256,3350.7051661787273,0
780,80,10.437153956314333,3094.781013881563,0
781,80,10.234936165503298,3338.7942711780097,0
782,80,10.107187044289066,3612.346669826092,0
783,79,10.052683106953944,3617.1674011703462,0
784,79,10.041546326415038,3057.2291443633494,0
785,79,10.123694994330947,3486.093606468741,0
786,80,9.89428018407048,2918.1033103892887,0
787,80,9.795219770526407,3016.042046095931,0
788,78,9.565854450762258,3280.379345210974,0
789,79,9.371884429033697,3363.7215649970444,0
790,79,9.278914236982802,2853.3968688294904,0
791,79,9.11422589397656,3064.0723228570855,0
792,79,8.626253708218687,2553.5148474052353,0
793,79,8.52174805216306,2673.2504674490215,0
794,78,8.391553800894354,2535.1838567917753,0
795,79,8.310339806601103,2305.6302226507423,0
796,79,8.243862034900282,2383.2998191872207,0
797,79,8.261238652224106,2664.617979682633,0
798,80,8.26058146046363,2763.7262336361987,0
799,80,8.341357573287741,2852.072341553319,0
800,80,8.230111058584896,2469.350949145987,0
801,79,7.916001392601072,2418.2734704978016,0
802,79,7.869181157863195,2563.3618944316927,0
803,78,7.775709018221869,2808.2794357453745,0
804,79,7.5037088173223605,2632.244570075566,0
805,78,7.236593777611286,2407.10647103964,0
806,78,7.371076994917606,2809.313046904776,0
807,79,7.366222000756638,2672.7370953411883,0
808,79,7.643101263337161,3107.6828733272623,0
809,79,7.986962930434947,3230.6446225701775,0
810,79,8.15435650308235,3149.125607547417,0
811,78,8.300202861900894,3219.5862073306325,0
812,78,8.294417365438534,2703.89900953615,0
813,78,8.347152466641576,3200.915880151483,0
814,76,8.368636909792443,3021.939080617237,0
815,76,8.403550566676827,3098.1903483133974,0
816,77,8.360539131995312,3205.4771660707797,0
817,77,8.479936013737044,3012.285033725499,0
818,76,7.949595176992816,2412.981914887532,0
819,77,7.42092117431411,2013.0863982523292,0
820,76,7.195311602393848,2329.3570010180824,0
821,76,7.2976509599808885,2748.0856903945864,0
822,76,7.235140652472187,2854.6061135028385,0
823,75,7.035056407550134,2824.7812347011254,0
824,75,6.974872703119457,2837.54192624717,0
825,76,6.97889356897776,2715.096078230659,0
826,75,7.260495971031283,3248.6941208834587,0
827,75,7.488444495943265,3134.7309966565163,0
828,76,7.399866706327992,2411.2784577709317,0
829,75,7.41191418506522,2935.7966104660954,0
830,74,7.314381412730659,2396.7743888706264,0
831,75,7.326767800797241,2852.4928320869058,0
832,75,7.452777918153095,2791.3380829258385,0
833,75,7.543452147285251,2438.047250867737,0
834,75,7.4776091074699345,2714.3022903859846,0
835,75,7.351562631787588,2217.5481418813038,0
